Date,AVG
2022-05-11,0.6727204957249623
2022-05-12,0.6810587880330814
2022-05-13,0.6937728453672756
2022-05-16,0.6972592899853391
2022-05-17,0.7119633351682889
2022-05-18,0.6885735944680124
2022-05-19,0.6929891783796476
2022-05-20,0.7007605332466036
2022-05-23,0.7072567819909379
2022-05-24,0.705159807313307
2022-05-25,0.7062270060848399
2022-05-26,0.7128374561567496
2022-05-27,0.7302582892358918
2022-05-31,0.715937773053611
2022-06-01,0.702409601348412
2022-06-02,0.7151871239033691
2022-06-03,0.7030342949973486
2022-06-06,0.702998968771585
2022-06-07,0.7130698123986122
2022-06-08,0.704668189058272
2022-06-09,0.6853828556444295
2022-06-10,0.6713816715188186
2022-06-13,0.6448279163169658
2022-06-14,0.6347882817787858
2022-06-15,0.6428834839735981
2022-06-16,0.6275989261944861
2022-06-17,0.6305028477899353
2022-06-21,0.6409058781579089
2022-06-22,0.6503810036163534
2022-06-23,0.6683429687389064
2022-06-24,0.6830393614547315
2022-06-27,0.6843034798021992
2022-06-28,0.6691732531744511
2022-06-29,0.6760970649164944
2022-06-30,0.6684923785853951
2022-07-01,0.6815189130468141
2022-07-05,0.6784538438831439
2022-07-06,0.6806253246324955
2022-07-07,0.6868054237113475
2022-07-08,0.6882035508808718
2022-07-11,0.6835611688840447
2022-07-12,0.6737664710286817
2022-07-13,0.6667440395201365
2022-07-14,0.6620453199361934
2022-07-15,0.679501151380133
2022-07-18,0.6649343592402691
2022-07-19,0.6836223847007008
2022-07-20,0.6804340539483987
2022-07-21,0.6949682739640883
2022-07-22,0.6907692205965973
2022-07-25,0.6934309129726133
2022-07-26,0.6971199000852577
2022-07-27,0.7051940780601471
2022-07-28,0.7109760689925715
2022-07-29,0.7106694881650001
2022-08-01,0.7068563574285471
2022-08-02,0.7035933056524029
2022-08-03,0.7086862833726497
2022-08-04,0.7066093683457737
2022-08-05,0.7086440829436405
2022-08-08,0.7107842307363064
2022-08-09,0.7043139134756033
2022-08-10,0.7186229588237242
2022-08-11,0.7161729054724926
2022-08-12,0.7255216293549261
2022-08-15,0.7293029430665148
2022-08-16,0.7247948872795407
2022-08-17,0.7157385463111905
2022-08-18,0.7124272844134295
2022-08-19,0.7111137421606846
2022-08-22,0.6966457368953416
2022-08-23,0.6861813412432485
2022-08-24,0.6887404596577178
2022-08-25,0.6992751724231526
2022-08-26,0.6721804790676531
2022-08-29,0.6681026255284721
2022-08-30,0.6623520317925786
2022-08-31,0.6595165574317454
2022-09-01,0.6676505526047309
2022-09-02,0.6584915709192292
2022-09-06,0.6570547237506404
2022-09-07,0.6747925532713376
2022-09-08,0.6898628090109259
2022-09-09,0.6990548634378202
2022-09-12,0.7047900215121343
2022-09-13,0.6746716757090756
2022-09-14,0.6708070304142619
2022-09-15,0.6725788796843941
2022-09-16,0.6664932600142772
2022-09-19,0.6636904667595107
2022-09-20,0.65086801247322
2022-09-21,0.6374127189583679
2022-09-22,0.6327575209374185
2022-09-23,0.6272498855883495
2022-09-26,0.6192831363301791
2022-09-27,0.614634784254654
2022-09-28,0.6328165548217902
2022-09-29,0.6253378012471118
2022-09-30,0.6161494001305067
2022-10-03,0.6367961294128691
2022-10-04,0.6581049289357066
2022-10-05,0.6601093488817513
2022-10-06,0.650414315138319
2022-10-07,0.6322251753160546
2022-10-10,0.6251272519761464
2022-10-11,0.6277970588823135
2022-10-12,0.6218970020316602
2022-10-13,0.6398559378210433
2022-10-14,0.6301505295042902
2022-10-17,0.6452164257946499
2022-10-18,0.6511848762050008
2022-10-19,0.6398325403198543
2022-10-20,0.6340727059258386
2022-10-21,0.6468723035470803
2022-10-24,0.6605412476479707
2022-10-25,0.6743670863611313
2022-10-26,0.6865087924066093
2022-10-27,0.6780096722377974
2022-10-28,0.687548878313548
2022-10-31,0.6857783389045163
2022-11-01,0.6914289957248476
2022-11-02,0.6752203697324204
2022-11-03,0.67047420257645
2022-11-04,0.675007345183066
2022-11-07,0.6826845137498112
2022-11-08,0.6835045615947244
2022-11-09,0.6771357844391284
2022-11-10,0.7060200124411529
2022-11-11,0.7056861825195523
2022-11-14,0.7005119278296222
2022-11-15,0.701994333155789
2022-11-16,0.6985838462783284
2022-11-17,0.6922931183813049
2022-11-18,0.7012539689860986
2022-11-21,0.7034415740001454
2022-11-22,0.71136073491693
2022-11-23,0.7151009661326636
2022-11-25,0.7203069920602672
2022-11-28,0.7116734266744236
2022-11-29,0.71141119154895
2022-11-30,0.7320628376628427
2022-12-01,0.7371828744903841
2022-12-02,0.7389159928274678
2022-12-05,0.7264304135210697
2022-12-06,0.7198769841584814
2022-12-07,0.7262840338921135
2022-12-08,0.7342600611114614
2022-12-09,0.7240138645595676
2022-12-12,0.7330309417667847
2022-12-13,0.7388904056639183
2022-12-14,0.7383159876530352
2022-12-15,0.7232427077507835
2022-12-16,0.7128545989366178
2022-12-19,0.7093250533636651
2022-12-20,0.7096906176193117
2022-12-21,0.7214600724791183
2022-12-22,0.7201872620831349
2022-12-23,0.7203450097060176
2022-12-27,0.7166319075417654
2022-12-28,0.709753732305726
2022-12-29,0.7214896519215694
2022-12-30,0.7174404859914875
2023-01-03,0.716338488776612
2023-01-04,0.7243268975244022
2023-01-05,0.7167602655766785
2023-01-06,0.7238962293641282
2023-01-09,0.7147130930003464
2023-01-10,0.7245810107669606
2023-01-11,0.7302235306151706
2023-01-12,0.7266185733134404
2023-01-13,0.7322800487177376
2023-01-17,0.730849040331628
2023-01-18,0.7219964103916438
2023-01-19,0.722493968019807
2023-01-20,0.7297481461830022
2023-01-23,0.7357350294290852
2023-01-24,0.726295072060466
2023-01-25,0.7271720436305692
2023-01-26,0.7325643748228239
2023-01-27,0.7293389767711363
2023-01-30,0.7214066225291529
2023-01-31,0.7325140593313179
2023-02-01,0.7396040656231996
2023-02-02,0.7422165280902208
2023-02-03,0.7355597578771778
2023-02-06,0.7289077312257104
2023-02-07,0.7370830648925819
2023-02-08,0.7328964252736722
2023-02-09,0.7204974233222712
2023-02-10,0.7248664170788566
2023-02-13,0.7336729225597655
2023-02-14,0.7287872664668468
2023-02-15,0.7282564705245566
2023-02-16,0.7176204570992651
2023-02-17,0.7226935039156762
2023-02-21,0.7098046633868879
2023-02-22,0.7070639774526958
2023-02-23,0.7085035870652375
2023-02-24,0.6972670832151793
