Date,AVG
2022-05-11,0.6446164740325906
2022-05-12,0.6466377189514848
2022-05-13,0.6732189255046567
2022-05-16,0.6645844806473639
2022-05-17,0.6883874915462702
2022-05-18,0.6559467073287155
2022-05-19,0.6548066023503906
2022-05-20,0.6574623690839867
2022-05-23,0.6659259497422293
2022-05-24,0.6547933936742512
2022-05-25,0.6645061953456163
2022-05-26,0.6855022743733425
2022-05-27,0.7105279953221172
2022-05-31,0.7026239306230366
2022-06-01,0.6961783281463444
2022-06-02,0.7190058619090465
2022-06-03,0.7046182011522936
2022-06-06,0.7062422222251764
2022-06-07,0.7130259921771397
2022-06-08,0.7001080705059726
2022-06-09,0.681011211661
2022-06-10,0.6563100379445843
2022-06-13,0.621438012240002
2022-06-14,0.6237368542009273
2022-06-15,0.6363227870297585
2022-06-16,0.6023429690317746
2022-06-17,0.610259258959665
2022-06-21,0.6245673044207187
2022-06-22,0.6208830360282178
2022-06-23,0.6289301689217514
2022-06-24,0.655421920604392
2022-06-27,0.6536397707504039
2022-06-28,0.6334714522065034
2022-06-29,0.6276279130719852
2022-06-30,0.6219170399679169
2022-07-01,0.6189976688547671
2022-07-05,0.6243186702193957
2022-07-06,0.6284639834280835
2022-07-07,0.6448287747865302
2022-07-08,0.6460824477838563
2022-07-11,0.6360269828194626
2022-07-12,0.62664464925253
2022-07-13,0.6249106980456218
2022-07-14,0.6274009634545131
2022-07-15,0.6431777741009654
2022-07-18,0.6385166146798466
2022-07-19,0.664820830330976
2022-07-20,0.6763998539306179
2022-07-21,0.6882547537211819
2022-07-22,0.6775358407849069
2022-07-25,0.6748126644358255
2022-07-26,0.6672838478874947
2022-07-27,0.6934598534463682
2022-07-28,0.7072968316961583
2022-07-29,0.715791931760016
2022-08-01,0.7169844082522402
2022-08-02,0.7147920732869647
2022-08-03,0.729074850458601
2022-08-04,0.7318531111408333
2022-08-05,0.7308802486336525
2022-08-08,0.7264327790455718
2022-08-09,0.7125876287065196
2022-08-10,0.7342415575745957
2022-08-11,0.7318945509958199
2022-08-12,0.7495537510395073
2022-08-15,0.7523729561019896
2022-08-16,0.7498922375748772
2022-08-17,0.7384331521644628
2022-08-18,0.7479559810863425
2022-08-19,0.7328111465543967
2022-08-22,0.710769743402633
2022-08-23,0.7092436128868432
2022-08-24,0.7099685631383394
2022-08-25,0.7267431078206493
2022-08-26,0.6921936883708908
2022-08-29,0.6833072143252963
2022-08-30,0.676944978924411
2022-08-31,0.6699887206882598
2022-09-01,0.6660015364758755
2022-09-02,0.6585176491518937
2022-09-06,0.6563083004588586
2022-09-07,0.6716436748389466
2022-09-08,0.6793467477989469
2022-09-09,0.690994062404202
2022-09-12,0.6981781713982745
2022-09-13,0.6634638548116062
2022-09-14,0.6654572005218208
2022-09-15,0.6517458170200967
2022-09-16,0.6491290298970382
2022-09-19,0.651372666855533
2022-09-20,0.640168380223157
2022-09-21,0.6310731051215736
2022-09-22,0.6173996882896037
2022-09-23,0.6073998560560704
2022-09-26,0.599588505342184
2022-09-27,0.6010377938546673
2022-09-28,0.613499602808129
2022-09-29,0.5995375876547115
2022-09-30,0.5900237701183161
2022-10-03,0.6108612940646756
2022-10-04,0.6350311793839017
2022-10-05,0.6363251829795864
2022-10-06,0.6299831926764059
2022-10-07,0.6043186898058833
2022-10-10,0.5910372474305671
2022-10-11,0.5782487923115918
2022-10-12,0.5743115085492271
2022-10-13,0.58991144151996
2022-10-14,0.5716755682993144
2022-10-17,0.5893339915077195
2022-10-18,0.5976510812950514
2022-10-19,0.5935514918547972
2022-10-20,0.5932714451221237
2022-10-21,0.6129888517466772
2022-10-24,0.619726460281752
2022-10-25,0.6331794812112034
2022-10-26,0.6321831621522471
2022-10-27,0.6316900217673996
2022-10-28,0.6535310179193762
2022-10-31,0.6457083726034376
2022-11-01,0.6467110709071656
2022-11-02,0.621420587296994
2022-11-03,0.6056383117035029
2022-11-04,0.6184577398299156
2022-11-07,0.6269444291664185
2022-11-08,0.6358454256104853
2022-11-09,0.6218919562232085
2022-11-10,0.6727734853551065
2022-11-11,0.6840196924628517
2022-11-14,0.6783101624179131
2022-11-15,0.6899301285495505
2022-11-16,0.6750711883564223
2022-11-17,0.6736416941472069
2022-11-18,0.678191012992721
2022-11-21,0.6722171646018065
2022-11-22,0.6860286916992138
2022-11-23,0.691063485172499
2022-11-25,0.6897332369727669
2022-11-28,0.6753444703818883
2022-11-29,0.6707046040215868
2022-11-30,0.7021980025576934
2022-12-01,0.7052129339778278
2022-12-02,0.7001136802656709
2022-12-05,0.6848699630617197
2022-12-06,0.6706123856788455
2022-12-07,0.6689749407621847
2022-12-08,0.6806857166024859
2022-12-09,0.6749308670990413
2022-12-12,0.6897474205168402
2022-12-13,0.6974640325952864
2022-12-14,0.6907702941668529
2022-12-15,0.6623023901502245
2022-12-16,0.6549220699282624
2022-12-19,0.6466511888128973
2022-12-20,0.6473707584171473
2022-12-21,0.6578728880658572
2022-12-22,0.6412364618860285
2022-12-23,0.6432511840984544
2022-12-27,0.6401443402929581
2022-12-28,0.6299654616696005
2022-12-29,0.6477949702682232
2022-12-30,0.6457526925009364
2023-01-03,0.6443678593814468
2023-01-04,0.6533577240759401
2023-01-05,0.6391479476255091
2023-01-06,0.6607580729443324
2023-01-09,0.6685655523366998
2023-01-10,0.6729317334676044
2023-01-11,0.6836601207980437
2023-01-12,0.6866854281745662
2023-01-13,0.687693576994204
2023-01-17,0.6888685882891898
2023-01-18,0.680723267288021
2023-01-19,0.6681358509999986
2023-01-20,0.6852585204535764
2023-01-23,0.7041855473358513
2023-01-24,0.6997929759251346
2023-01-25,0.6984833020527409
2023-01-26,0.7077003541660903
2023-01-27,0.706359666955097
2023-01-30,0.6955672979252351
2023-01-31,0.7068764312428745
2023-02-01,0.7267265060657381
2023-02-02,0.7401838836819347
2023-02-03,0.7266382249144266
2023-02-06,0.7160031204727398
2023-02-07,0.7321793343400035
2023-02-08,0.7203669721796834
2023-02-09,0.7196835757252263
2023-02-10,0.7174686521135343
2023-02-13,0.7264763476284112
2023-02-14,0.7298650197609381
2023-02-15,0.7357680810498141
2023-02-16,0.7231020114472575
2023-02-17,0.7165850409466984
2023-02-21,0.6978816635932579
2023-02-22,0.6940332792762363
2023-02-23,0.7028808032905244
2023-02-24,0.6897306175723411
