Date,AVG
2022-05-10,0.7555532579528877
2022-05-11,0.7540176146943895
2022-05-12,0.7625317042339821
2022-05-13,0.7838609979987854
2022-05-16,0.7798073683838035
2022-05-17,0.7925969384224592
2022-05-18,0.7631424515510491
2022-05-19,0.7554592418370321
2022-05-20,0.7590166727178658
2022-05-23,0.7690876354957371
2022-05-24,0.7762812248683254
2022-05-25,0.7834162453084876
2022-05-26,0.7870205391106643
2022-05-27,0.8117110314650254
2022-05-31,0.7984370399661594
2022-06-01,0.7898499010317346
2022-06-02,0.800059043067374
2022-06-03,0.787369208735687
2022-06-06,0.7817999115355706
2022-06-07,0.7947404149921273
2022-06-08,0.7713424410764917
2022-06-09,0.7467577536451196
2022-06-10,0.7283051081950425
2022-06-13,0.6841036609890803
2022-06-14,0.6772182800005233
2022-06-15,0.6934060334329114
2022-06-16,0.6738083282806536
2022-06-17,0.6795985548278048
2022-06-21,0.6906999296933586
2022-06-22,0.6975487239103868
2022-06-23,0.7119565798822046
2022-06-24,0.7301304599319163
2022-06-27,0.7320026544430168
2022-06-28,0.723276069088183
2022-06-29,0.7177378815475374
2022-06-30,0.7163113215683383
2022-07-01,0.731608673517202
2022-07-05,0.7273124878141087
2022-07-06,0.7260783815026828
2022-07-07,0.7278463771688586
2022-07-08,0.7230405116763761
2022-07-11,0.7211061404287977
2022-07-12,0.7189959608811496
2022-07-13,0.7127149992151933
2022-07-14,0.7031655098020534
2022-07-15,0.7186093611105027
2022-07-18,0.7145783029342544
2022-07-19,0.735291262121693
2022-07-20,0.7353571551583448
2022-07-21,0.7409340249303132
2022-07-22,0.7465191194356291
2022-07-25,0.7482987380855203
2022-07-26,0.7471561561654283
2022-07-27,0.7556064481625547
2022-07-28,0.7828867758740691
2022-07-29,0.7876906236697562
2022-08-01,0.7793482452497797
2022-08-02,0.7658546876861714
2022-08-03,0.7661619591341315
2022-08-04,0.7670950991796669
2022-08-05,0.7708288653696479
2022-08-08,0.7801380911230128
2022-08-09,0.7860963800352807
2022-08-10,0.8019425406347621
2022-08-11,0.8011047893535056
2022-08-12,0.8165428753700875
2022-08-15,0.8176372400044716
2022-08-16,0.8173218784908299
2022-08-17,0.8137177567382339
2022-08-18,0.8058795033589861
2022-08-19,0.7956336682848592
2022-08-22,0.7766071644821643
2022-08-23,0.7647696159160738
2022-08-24,0.7709168570859372
2022-08-25,0.7843579476294104
2022-08-26,0.7614491150848399
2022-08-29,0.7523615848813097
2022-08-30,0.7405132525782927
2022-08-31,0.7367242831818438
2022-09-01,0.7394844072389876
2022-09-02,0.7292366185230936
2022-09-06,0.7390153559445645
2022-09-07,0.7546930870932063
2022-09-08,0.7562929642845367
2022-09-09,0.7675102523051122
2022-09-12,0.7756654565016557
2022-09-13,0.7423209319316117
2022-09-14,0.7339846024365567
2022-09-15,0.7188740813311327
2022-09-16,0.7202421806991858
2022-09-19,0.7178167255645244
2022-09-20,0.6930532029107225
2022-09-21,0.6793621353514888
2022-09-22,0.6699078276170911
2022-09-23,0.6607748202540785
2022-09-26,0.6398952841534264
2022-09-27,0.6309055723985044
2022-09-28,0.6487568875327189
2022-09-29,0.6283975429915016
2022-09-30,0.6373537790704515
2022-10-03,0.6522440283434356
2022-10-04,0.665746825733539
2022-10-05,0.6503721552174666
2022-10-06,0.6304220654820809
2022-10-07,0.6120072826872475
2022-10-10,0.6052231491628582
2022-10-11,0.6151808221261195
2022-10-12,0.6068583342666783
2022-10-13,0.6190116229654753
2022-10-14,0.6001498742268553
2022-10-17,0.6261844869453864
2022-10-18,0.6354262029940213
2022-10-19,0.6164951822486767
2022-10-20,0.6147580525201173
2022-10-21,0.623233524223228
2022-10-24,0.6237966948337413
2022-10-25,0.6512655104904879
2022-10-26,0.6459612461180779
2022-10-27,0.6439621231362045
2022-10-28,0.6607362842617749
2022-10-31,0.6601743696814577
2022-11-01,0.6612040791691357
2022-11-02,0.6398903673439351
2022-11-03,0.6371607189016714
2022-11-04,0.6492726133465386
2022-11-07,0.6479082634126123
2022-11-08,0.6518420398663276
2022-11-09,0.6418933269901219
2022-11-10,0.6982455977431767
2022-11-11,0.6970293692078308
2022-11-14,0.6774974332293888
2022-11-15,0.6880554155363113
2022-11-16,0.6777930651244395
2022-11-17,0.6735243647860385
2022-11-18,0.6842194001800517
2022-11-21,0.687601174847653
2022-11-22,0.6943321598556708
2022-11-23,0.6938608485161701
2022-11-25,0.6994293184971185
2022-11-28,0.6790197612727683
2022-11-29,0.6945742048577823
2022-11-30,0.7117021616220998
2022-12-01,0.707253895584119
2022-12-02,0.7048616111709588
2022-12-05,0.6893273199683322
2022-12-06,0.6814208560467122
2022-12-07,0.6821900594171202
2022-12-08,0.6878599578338379
2022-12-09,0.686728627598537
2022-12-12,0.6930987049353897
2022-12-13,0.7060724781573967
2022-12-14,0.7005374736945972
2022-12-15,0.688846846502652
2022-12-16,0.6673729757100646
2022-12-19,0.6575601471677482
2022-12-20,0.6551129133190483
2022-12-21,0.6604715822635125
2022-12-22,0.657938227313376
2022-12-23,0.6653764008461649
2022-12-27,0.6653079682097056
2022-12-28,0.6509983257179536
2022-12-29,0.6672187994187031
2022-12-30,0.6625526145154308
2023-01-03,0.6630221398695376
2023-01-04,0.6787561207989099
2023-01-05,0.6563368639055164
2023-01-06,0.6788790373227016
2023-01-09,0.6757500415791688
2023-01-10,0.676627538231063
2023-01-11,0.7068882633299955
2023-01-12,0.716838220727058
2023-01-13,0.7103287022546391
2023-01-17,0.7141990564384687
2023-01-18,0.7002321589019086
2023-01-19,0.6956231464392916
2023-01-20,0.706442804050898
2023-01-23,0.7115925658552654
2023-01-24,0.7160630221523093
2023-01-25,0.7171208025593666
2023-01-26,0.7236582785754194
2023-01-27,0.7361197129070008
2023-01-30,0.7244021372234278
2023-01-31,0.7407857257355721
2023-02-01,0.7458318253939319
2023-02-02,0.7682359460269281
2023-02-03,0.751403537342638
2023-02-06,0.7432681840569072
2023-02-07,0.7425763509598579
2023-02-08,0.7402348505345875
2023-02-09,0.7304256293131884
2023-02-10,0.7337612099565981
2023-02-13,0.7419086190527651
2023-02-14,0.734018141820278
2023-02-15,0.7355878371190369
2023-02-16,0.7272168897082552
2023-02-17,0.7230339121852102
2023-02-21,0.7057672492326528
2023-02-22,0.6997391331395468
2023-02-23,0.7079920556390524
2023-02-24,0.6956571868170698
